S.No,un_number,proper_shipping_name,simplified_name,hazard_class,subsidiary_risks,packing_group,hazard_labels_required,erg_guide_number,special_provisions,qty_ltd_passenger_aircraft,packing_instruction_passenger_aircraft,qty_ltd_cargo_aircraft,packing_instruction_cargo_aircraft,description_notes,is_marine_pollutant,is_environmentally_hazardous
1682,0147,Nitro urea,"Nitro urea, Nitro, urea",1.1D,,,,,,,,,,,FALSE,FALSE
1683,1070,Nitrous oxide,"Nitrous oxide, Nitrous, oxide",2.2,5.1,,Non-flamm. gas & Oxidizer,122,,,,,,,FALSE,FALSE
1684,2201,"Nitrous oxide, refrigerated liquid","Nitrous oxide, refrigerated liquid, Nitrous, oxide, refrigerated",2.2,5.1,,,122,,,,,,,FALSE,FALSE
1685,1665,"Nitroxylenes, liquid",Nitroxylenes,6.1,,,Toxic,152,,,,,,,FALSE,FALSE
1686,3447,"Nitroxylenes, solid",Nitroxylenes,6.1,,,Toxic,152,,,,,,,FALSE,FALSE
1687,1920,Nonanes,Nonanes,3,,,Flamm. liquid,128,,,,,,,FALSE,FALSE
1688,1799,Nonyltrichlorosilane,Nonyltrichlorosilane,8,,,Corrosive,156,,,,,,,FALSE,FALSE
1689,2251,"2,5-Norbornadiene, stabilized","2, 5-Norbornadiene, Norbornadiene",3,,,Flamm. Liquid,128P,,,,,,,FALSE,FALSE
1690,0490,NTO,"NTO, Nitrotriazolone ",1.1D,,,,,,,,,,,FALSE,FALSE
1691,1800,Octadecyltrichlorosilane,Octadecyltrichlorosilane,8,,,Corrosive,156,,,,,,,FALSE,FALSE
1692,2309,Octadiene,Octadiene,3,,,Flamm. liquid,128P,,,,,,,FALSE,FALSE
1693,2422,Octafluorobut-2-ene,"Octafluorobut-2-ene, Octafluorobut",2.2,,,Non-flamm. Gas,126,,,,,,,FALSE,FALSE
1694,1976,Octafluorocyclobutane,Octafluorocyclobutane,2.2,,,Non-flamm. Gas,126,,,,,,,FALSE,FALSE
1695,2424,Octafluoropropane,Octafluoropropane,2.2,,,Non-flamm. Gas,126,,,,,,,FALSE,FALSE
1696,1262,Octanes,Octanes,3,,,Flamm. liquid,128,,,,,,,FALSE,FALSE
1697,0484,"Octogen, desensitized","Octogen, desensitized",1.1D,,,,,,,,,,,FALSE,FALSE
1698,0226,"Octogen, wetted (with not less than 15% water, by weight)",Octogen,1.1D,,,,,,,,,,,FALSE,FALSE
1699,0266,"Octol (dry or wetted with < 15% water, by weight)",Octol,1.1D,,,,,,,,,,,FALSE,FALSE
1700,0266,"Octolite (dry or wetted with < 15% water, by weight)",Octolite,1.1D,,,,,,,,,,,FALSE,FALSE
1701,0496,Octonal,Octonal,1.1D,,,,,,,,,,,FALSE,FALSE
1702,1191,Octyl aldehydes,"Octyl aldehydes, Octyl, aldehydes",3,,,Flamm. liquid,129,,,,,,,FALSE,FALSE
1703,1801,Octyltrichlorosilane,Octyltrichlorosilane,8,,,Corrosive,156,,,,,,,FALSE,FALSE
1704,1071,"Oil gas, compressed †","Oil gas, compressed",2.3,2.1,,Toxic gas  & Flamm. gas,119,,,,,,,FALSE,FALSE
1705,3103,"Organic peroxide type C, liquid  †","Organic peroxide type C, peroxide",5.2,,,Organic peroxide & Keep away from heat,146,,,,,,,FALSE,FALSE
1706,3113,"Organic peroxide type C, liquid, temperature controlled  †","Organic peroxide type C temperature controlled, peroxide",5.2,,,,148,,,,,,,FALSE,FALSE
1707,3104,"Organic peroxide type C, solid  †","Organic peroxide type C, peroxide",5.2,,,Organic peroxide & Keep away from heat,146,,,,,,,FALSE,FALSE
1708,3114,"Organic peroxide type C, solid, temperature controlled  †","Organic peroxide type C temperature controlled, peroxide",5.2,,,,148,,,,,,,FALSE,FALSE
1709,3105,"Organic peroxide type D, liquid  †","Organic peroxide type D, peroxide",5.2,,,Organic peroxide & Keep away from heat,145,,,,,,,FALSE,FALSE
1710,3115,"Organic peroxide type D, liquid, temperature controlled  †","Organic peroxide type D temperature controlled, peroxide",5.2,,,,148,,,,,,,FALSE,FALSE
1711,3106,"Organic peroxide type D, solid  †","Organic peroxide type D, peroxide",5.2,,,Organic peroxide & Keep away from heat,145,,,,,,,FALSE,FALSE
1712,3116,"Organic peroxide type D, solid, temperature controlled  †","Organic peroxide type D temperature controlled, peroxide",5.2,,,,148,,,,,,,FALSE,FALSE
1713,3107,"Organic peroxide type E, liquid  †","Organic peroxide type E, peroxide",5.2,,,Organic peroxide & Keep away from heat,145,,,,,,,FALSE,FALSE
1714,3117,"Organic peroxide type E, liquid, temperature controlled  †","Organic peroxide type E temperature controlled, peroxide,",5.2,,,,148,,,,,,,FALSE,FALSE
1715,3108,"Organic peroxide type E, solid  †","Organic peroxide type E, peroxide",5.2,,,Organic peroxide & Keep away from heat,145,,,,,,,FALSE,FALSE
1716,3118,"Organic peroxide type E, solid, temperature controlled  †","Organic peroxide type E temperature controlled, peroxide",5.2,,,,148,,,,,,,FALSE,FALSE
1717,3109,"Organic peroxide type F, liquid  †","Organic peroxide type F, peroxide",5.2,,,Organic peroxide & Keep away from heat,145,,,,,,,FALSE,FALSE
1718,3119,"Organic peroxide type F, liquid, temperature controlled  †","Organic peroxide type F temperature controlled, peroxide",5.2,,,,148,,,,,,,FALSE,FALSE
1719,3110,"Organic peroxide type F, solid  †","Organic peroxide type F, peroxide",5.2,,,Organic peroxide & Keep away from heat,145,,,,,,,FALSE,FALSE
1720,3120,"Organic peroxide type F, solid, temperature controlled  †","Organic peroxide type F temperature controlled, peroxide",5.2,,,,148,,,,,,,FALSE,FALSE
1721,3313,"Organic pigments, self-heating","Organic pigments, self-heating, Organic, pigments",4.2,,,Spont. comb.,135,,,,,,,FALSE,FALSE
1722,3280,"Organoarsenic compound, liquid, n.o.s. ","Organoarsenic compound, Organoarsenic",6.1,,,Toxic,151,,,,,,,FALSE,FALSE
1723,3465,"Organoarsenic compound, solid, n.o.s. ","Organoarsenic compound, Organoarsenic",6.1,,,Toxic,151,,,,,,,FALSE,FALSE
1724,2762,"Organochlorine pesticide, liquid, flammable, toxic,  (flash point less than 23°C)","Organochlorine pesticide flammable, toxic, Organochlorine, pesticide",3,6.1,,Flamm. liquid & Toxic,131,,,,,,,FALSE,FALSE
1725,2996,"Organochlorine pesticide, liquid, toxic ","Organochlorine pesticide toxic, Organochlorine, pesticide",6.1,,,Toxic,151,,,,,,,FALSE,FALSE
1726,2995,"Organochlorine pesticide, liquid, toxic, flammable,  (flash point 23°C or more)","Organochlorine pesticide toxic, flammable, Organochlorine, pesticide",6.1,3,,Toxic & Flamm. liquid,131,,,,,,,FALSE,FALSE
1727,2761,"Organochlorine pesticide, solid, toxic","Organochlorine pesticide toxic, Organochlorine, pesticide",6.1,,,Toxic,151,,,,,,,FALSE,FALSE
1728,3282,"Organometallic compound, liquid, toxic, n.o.s. ","Organometallic compound toxic, Organometallic",6.1,,,Toxic,151,,,,,,,FALSE,FALSE
1729,3467,"Organometallic compound, solid, toxic, n.o.s. ","Organometallic compound toxic, Organometallic",6.1,,,Toxic,151,,,,,,,FALSE,FALSE
1730,3392,"Organometallic substance, liquid, pyrophoric ","Organometallic substance pyrophoric, Organometallic",4.2,,,,135,,,,,,,FALSE,FALSE
1731,3394,"Organometallic substance, liquid, pyrophoric, water- reactive ","Organometallic substance pyrophoric, water- reactive, Organometallic",4.2,4.3,,,135,,,,,,,FALSE,FALSE
1732,3398,"Organometallic substance, liquid, water-reactive ","Organometallic substance water-reactive, Organometallic",4.3,,,Dang. when wet,135,,,,,,,FALSE,FALSE
1733,3399,"Organometallic substance, liquid, water-reactive,
flammable ","Organometallic substance water-reactive, Organometallic",4.3,3,,Dang. when wet & Flamm. liquid,138,,,,,,,FALSE,FALSE
1734,3391,"Organometallic substance, solid, pyrophoric ","Organometallic substance pyrophoric, Organometallic",4.2,,,,135,,,,,,,FALSE,FALSE
1735,3393,"Organometallic substance, solid, pyrophoric, water- reactive ","Organometallic substance pyrophoric, water- reactive, Organometallic",4.2,4.3,,,135,,,,,,,FALSE,FALSE
1736,3400,"Organometallic substance, solid, self-heating ","Organometallic substance self-heating, Organometallic",4.2,,,Spont. comb.,138,,,,,,,FALSE,FALSE
1737,3395,"Organometallic substance, solid, water-reactive ","Organometallic substance water-reactive, Organometallic",4.3,,,Dang. when wet,135,,,,,,,FALSE,FALSE
1738,3396,"Organometallic substance, solid, water-reactive,
flammable ","Organometallic substance water-reactive, Organometallic",4.3,4.1,,Dang. when wet & Flamm. solid,138,,,,,,,FALSE,FALSE
1739,3397,"Organometallic substance, solid, water-reactive, self-
heating ","Organometallic substance water-reactive, Organometallic",4.3,4.2,,Dang. when wet & Spont. comb.,138,,,,,,,FALSE,FALSE
1740,3278,"Organophosphorus compound, liquid, toxic, n.o.s. ","Organophosphorus compound toxic, Organophosphorus",6.1,,,Toxic,151,,,,,,,FALSE,FALSE
1741,3464,"Organophosphorus compound, solid, toxic, n.o.s. ","Organophosphorus compound toxic, Organophosphorus",6.1,,,Toxic,151,,,,,,,FALSE,FALSE
1742,3279,"Organophosphorus compound, toxic, flammable,
n.o.s. ","Organophosphorus compound, toxic, flammable, Organophosphorus",6.1,3,,Toxic & Flamm. liquid,131,,,,,,,FALSE,FALSE
1743,2784,"Organophosphorus pesticide, liquid, flammable,","Organophosphorus pesticide flammable, Organophosphorus, pesticide",3,6.1,,Flamm. liquid & Toxic,131,,,,,,,FALSE,FALSE
1744,3018,"Organophosphorus pesticide, liquid, toxic ","Organophosphorus pesticide toxic, Organophosphorus, pesticide",6.1,,,Toxic,152,,,,,,,FALSE,FALSE
1745,3017,"Organophosphorus pesticide, liquid, toxic,","Organophosphorus pesticide toxic, Organophosphorus, pesticide",6.1,3,,Toxic & Flamm. liquid,131,,,,,,,FALSE,FALSE
1746,2783,"Organophosphorus pesticide, solid, toxic ","Organophosphorus pesticide toxic, Organophosphorus, pesticide",6.1,,,Toxic,152,,,,,,,FALSE,FALSE
1747,2788,"Organotin compound, liquid, n.o.s. ","Organotin compound, Organotin",6.1,,,Toxic,153,,,,,,,FALSE,FALSE
1748,3146,"Organotin compound, solid, n.o.s. ","Organotin compound, Organotin",6.1,,,Toxic,153,,,,,,,FALSE,FALSE
1749,2787,"Organotin pesticide, liquid, flammable, toxic (flash point less than 23°C)","Organotin pesticide flammable, toxic, Organotin, pesticide",3,6.1,,Flamm. liquid & Toxic,131,,,,,,,FALSE,FALSE
1750,3020,"Organotin pesticide, liquid, toxic ","Organotin pesticide toxic, Organotin, pesticide",6.1,,,Toxic,153,,,,,,,FALSE,FALSE
1751,3019,"Organotin pesticide, liquid, toxic, flammable (flash point 23°C or more)","Organotin pesticide toxic, flammable, Organotin, pesticide",6.1,3,,Toxic & Flamm. liquid,131,,,,,,,FALSE,FALSE
1752,2786,"Organotin pesticide, solid, toxic ","Organotin pesticide toxic, Organotin, pesticide",6.1,,,Toxic,153,,,,,,,FALSE,FALSE
1753,2471,Osmium tetroxide,"Osmium tetroxide, Osmium, tetroxide",6.1,,,Toxic,154,,,,,,,FALSE,FALSE
1754,3139,"Oxidizing liquid, n.o.s. ","Oxidizing liquid, Oxidizing, Oxidising",5.1,,,Oxidizer,140,,,,,,,FALSE,FALSE
1755,3098,"Oxidizing liquid, corrosive, n.o.s. ","Oxidizing liquid, corrosive, Oxidizing, Oxidising",5.1,8,,Oxidizer & Corrosive,140,,,,,,,FALSE,FALSE
1756,3099,"Oxidizing liquid, toxic, n.o.s. ","Oxidizing liquid, toxic, Oxidizing, Oxidising",5.1,6.1,,Oxidizer & Toxic,142,,,,,,,FALSE,FALSE
1757,1479,"Oxidizing solid, n.o.s. ","Oxidizing solid, Oxidizing, Oxidising",5.1,,,Oxidizer,140,,,,,,,FALSE,FALSE
1758,3085,"Oxidizing solid, corrosive, n.o.s. ","Oxidizing solid, corrosive, Oxidizing, Oxidising",5.1,8,,Oxidizer & Corrosive,140,,,,,,,FALSE,FALSE
1759,3137,"Oxidizing solid, flammable, n.o.s. ","Oxidizing solid, flammable, Oxidizing, Oxidising",5.1,4.1,,,140,,,,,,,FALSE,FALSE
1760,3100,"Oxidizing solid, self-heating, n.o.s. ","Oxidizing solid, self-heating, Oxidizing, Oxidising",5.1,4.2,,,135,,,,,,,FALSE,FALSE
1761,3087,"Oxidizing solid, toxic, n.o.s. ","Oxidizing solid, toxic, Oxidizing, Oxidising",5.1,6.1,,Oxidizer & Toxic,141,,,,,,,FALSE,FALSE
1762,3121,"Oxidizing solid, water-reactive, n.o.s. ","Oxidizing solid, water-reactive, Oxidizing, Oxidising",5.1,4.3,,,144,,,,,,,FALSE,FALSE
1763,1072,"Oxygen, compressed","Oxygen, compressed",2.2,5.1,,Non-flamm. gas & Oxidizer,122,,,,,,,FALSE,FALSE
1764,2190,"Oxygen difluoride, compressed","Oxygen difluoride, compressed, Oxygen, difluoride",2.3,"5.1,8",,,124,,,,,,,FALSE,FALSE
1765,3356,"Oxygen generator, chemical † (including when contained in associated equipment e.g. passenger service units (PSUs), protective breathing equipment (PBE), etc)","Oxygen generator, chemical, Oxygen",5.1,,,Oxidizer,140,,,,,,,FALSE,FALSE
1766,1073,"Oxygen, refrigerated liquid","Oxygen, refrigerated liquid, refrigerated",2.2,5.1,,,122,,,,,,,FALSE,FALSE
1767,1263,"Paint (including paint, lacquer, enamel, stain, shellac, varnish, polish, liquid filler and liquid lacquer base)","Paint, Varnish",3,,,Flamm. liquid,128,,,,,,,FALSE,FALSE
1768,3066,"Paint (corrosive (including paint, lacquer, enamel, stain, shellac, varnish, polish, liquid filler and liquid lacquer base))","Paint, varnish",8,,,Corrosive,153,,,,,,,FALSE,FALSE
1769,3470,"Paint, corrosive, flammable (including paint, lacquer, enamel, stain, shellac, varnish, polish, liquid filler and liquid lacquer base)","Paint, corrosive, flammable",8,3,,Corrosive & Flamm. Liquid,132,,,,,,,FALSE,FALSE
1770,3469,"Paint, flammable, corrosive (including paint, lacquer, enamel, stain, shellac, varnish, polish, liquid filler and liquid lacquer base)","Paint, flammable, corrosive",3,8,,Flamm. liquid & Corrosive,132,,,,,,,FALSE,FALSE
1771,1263,Paint related material (including paint thinning or reducing compounds),"Paint related material, Paint",3,,,Flamm. liquid,128,,,,,,,FALSE,FALSE
1772,3066,Paint related material (corrosive (including paint thinning or reducing compounds)),"Paint related material, Paint",8,,,Corrosive,153,,,,,,,FALSE,FALSE
1773,3470,"Paint related material, corrosive, flammable (including paint thinning or reducing compound)","Paint related material, corrosive, flammable, Paint",8,3,,Corrosive & Flamm. Liquid,132,,,,,,,FALSE,FALSE
1774,3469,"Paint related material, flammable, corrosive (including paint thinning or reducing compound)","Paint related material, corrosive, flammable, Paint",3,8,,Flamm. liquid & Corrosive,132,,,,,,,FALSE,FALSE
1775,1379,"Paper, unsaturated oil treated (incompletely dried (includes carbon paper))","Paper unsaturated oil treated, unsaturated",4.2,,,,133,,,,,,,FALSE,FALSE
1776,2213,Paraformaldehyde,Paraformaldehyde,4.1,,,Flamm. Solid,133,,,,,,,FALSE,FALSE
1777,1264,Paraldehyde,Paraldehyde,3,,,Flamm. liquid,129,,,,,,,FALSE,FALSE
1778,1380,Pentaborane,Pentaborane,4.2,6.1,,,135,,,,,,,FALSE,FALSE
1779,1669,Pentachloroethane,Pentachloroethane,6.1,,,Toxic,151,,,,,,,FALSE,FALSE
1780,3155,Pentachlorophenol,Pentachlorophenol,6.1,,,Toxic,154,,,,,,,FALSE,FALSE
1781,0411,"Pentaerythrite tetranitrate (with 7% or more wax, by weight)","Pentaerythrite tetranitrate, Pentaerythrite, tetranitrate",1.1D,,,,,,,,,,,FALSE,FALSE
1782,0150,"Pentaerythrite tetranitrate, desensitized (with 15% or more phlegmatizer, by weight)","Pentaerythrite tetranitrate, desensitized, Pentaerythrite, tetranitrate",1.1D,,,,,,,,,,,FALSE,FALSE
1783,3344,"Pentaerythrite tetranitrate mixture, desensitized, solid, n.o.s. (with > 10% but  20% PETN, by weight)","Pentaerythrite tetranitrate mixture, desensitized Pentaerythrite, tetranitrate, mixture",4.1,,,,113,,,,,,,FALSE,FALSE
1784,0150,"Pentaerythrite tetranitrate, wetted (with 25% or more water, by weight)","Pentaerythrite tetranitrate, Pentaerythrite, tetranitrate",1.1D,,,,,,,,,,,FALSE,FALSE
1785,0411,"Pentaerythritol tetranitrate (with 7% or more wax, by weight)","Pentaerythritol tetranitrate, Pentaerythritol, tetranitrate",1.1D,,,,,,,,,,,FALSE,FALSE
1786,0150,"Pentaerythritol tetranitrate, desensitized (with 15% or more phlegmatizer, by weight)","Pentaerythritol tetranitrate, desensitized, Pentaerythritol, tetranitrate",1.1D,,,,,,,,,,,FALSE,FALSE
1787,0150,"Pentaerythritol tetranitrate, wetted (with 25% or more water, by weight)","Pentaerythritol tetranitrate, Pentaerythritol, tetranitrate",1.1D,,,,,,,,,,,FALSE,FALSE
1788,3344,"Pentaerythritrol tetranitrate mixture desensitized, solid, n.o.s. (with > 10% but  20% PETN, by weight)","Pentaerythritrol tetranitrate mixture desensitized Pentaerythritrol, tetranitrate, mixture",4.1,,,,113,,,,,,,FALSE,FALSE
1789,3220,Pentafluoroethane,Pentafluoroethane,2.2,,,Non-flamm. Gas,126,,,,,,,FALSE,FALSE
1790,2286,Pentamethylheptane,Pentamethylheptane,3,,,Flamm. liquid,128,,,,,,,FALSE,FALSE
1791,2310,"Pentane-2,4-dione","Pentane-2, 4-dione, Pentane, dione",3,6.1,,Flamm. liquid & Toxic,131,,,,,,,FALSE,FALSE
1792,1265,Pentanes (liquid),Pentanes,3,,,Flamm. liquid,128,,,,,,,FALSE,FALSE
1793,1105,Pentanols,Pentanols,3,,,Flamm. liquid,129,,,,,,,FALSE,FALSE
1794,1108,1-Pentene,"1-Pentene, Pentene",3,,,Flamm. Liquid,128,,,,,,,FALSE,FALSE
1795,2705,1-Pentol,"1-Pentol, Pentol",8,,,Corrosive,153P,,,,,,,FALSE,FALSE
1796,0151,"Pentolite (dry or wetted with less than 15% water, by weight)",Pentolite,1.1D,,,,,,,,,,,FALSE,FALSE
1797,1481,"Perchlorates, inorganic, n.o.s.","Perchlorates, inorganic",5.1,,,Oxidizer,140,,,,,,,FALSE,FALSE
1798,3211,"Perchlorates, inorganic, aqueous solution, n.o.s.","Perchlorates, inorganic, aqueous solution, aqueous",5.1,,,Oxidizer,140,,,,,,,FALSE,FALSE
1799,1873,"Perchloric acid, (72% or less but more than 50% acid, by weight)","Perchloric acid, Perchloric, acid",5.1,8,,Oxidizer & Corrosive,143,,,,,,,FALSE,FALSE
1800,1802,"Perchloric acid,
50% or less acid, by weight","Perchloric acid, Perchloric, acid",8,5.1,,Corrosive & Oxidizer,157,,,,,,,FALSE,FALSE
1801,1670,Perchloromethyl mercaptan,"Perchloromethyl mercaptan, Perchloromethyl, mercaptan",6.1,,,,157,,,,,,,FALSE,FALSE
1802,3083,Perchloryl fluoride,"Perchloryl fluoride, Perchloryl, fluoride",2.3,5.1,,,124,,,,,,,FALSE,FALSE
1803,3154,Perfluoro (ethyl vinyl ether),Perfluoro,2.1,,,Flamm. gas,115,,,,,,,FALSE,FALSE
1804,3153,Perfluoro (methyl vinyl ether),Perfluoro,2.1,,,Flamm. gas,115,,,,,,,FALSE,FALSE
1805,1266,"Perfumery products
with flammable solvents","Perfumery products, Perfumery, perfume",3,,,Flamm. liquid,127,,,,,,,FALSE,FALSE
1806,1482,"Permanganates, inorganic, n.o.s. ","Permanganates, inorganic",5.1,,,Oxidizer,140,,,,,,,FALSE,FALSE
1807,3214,"Permanganates, inorganic, aqueous solution, n.o.s. ","Permanganates, inorganic, aqueous solution, aqueous",5.1,,,Oxidizer,140,,,,,,,FALSE,FALSE
1808,1483,"Peroxides, inorganic, n.o.s.","Peroxides, inorganic",5.1,,,Oxidizer,140,,,,,,,FALSE,FALSE
1809,3215,"Persulphates, inorganic, n.o.s.","Persulphates, inorganic",5.1,,,Oxidizer,140,,,,,,,FALSE,FALSE
1810,3216,"Persulphates, inorganic, aqueous solution, n.o.s.","Persulphates, inorganic, aqueous solution, aqueous",5.1,,,Oxidizer,140,,,,,,,FALSE,FALSE
1811,3021,"Pesticide, liquid, flammable, toxic, n.o.s. 
flash point less than 23°C","Pesticide flammable, toxic, Pesticide, flammable",3,6.1,,Flamm. liquid & Toxic,131,,,,,,,FALSE,FALSE
1812,2902,"Pesticide, liquid, toxic, n.o.s. ","Pesticide toxic, Pesticide, toxic",6.1,,,Toxic,151,,,,,,,FALSE,FALSE
1813,2903,"Pesticide, liquid, toxic, flammable, n.o.s. 
flash point 23°C or more","Pesticide toxic, flammable, Pesticide, toxic",6.1,3,,Toxic & Flamm. liquid,131,,,,,,,FALSE,FALSE
1814,2588,"Pesticide, solid, toxic, n.o.s. ","Pesticide toxic, Pesticide, toxic",6.1,,,Toxic,151,,,,,,,FALSE,FALSE
1815,0411,"PETN
with 7% or more wax, by weight","PETN, PENTAERYTHRITE TETRANITRATE",1.1D,,,,,,,,,,,FALSE,FALSE
1816,0150,"PETN, desensitized
with 15% or more phlegmatizer, by weight","PETN, desensitized, PENTAERYTHRITE TETRANITRATE",1.1D,,,,,,,,,,,FALSE,FALSE
1817,3344,"PETN mixture desensitized, solid, n.o.s. 
with > 10% but  20% PETN, by weight","PETN mixture desensitized PETN, mixture, desensitized, PENTAERYTHRITE TETRANITRATE",4.1,,,,113,,,,,,,FALSE,FALSE
1818,0150,"PETN, wetted
with 25% or more water, by weight","PETN, PENTAERYTHRITE TETRANITRATE",1.1D,,,,,,,,,,,FALSE,FALSE
1819,1203,Petrol,Petrol,3,,,Flamm. liquid,128,,,,,,,FALSE,FALSE
1820,1267,Petroleum crude oil,"Petroleum crude oil, Petroleum, crude",3,,,Flamm. liquid,128,,,,,,,FALSE,FALSE
1821,1268,"Petroleum distillates, n.o.s.","Petroleum distillates, Petroleum, distillates",3,,,Flamm. liquid,128,,,,,,,FALSE,FALSE
1822,1075,"Petroleum gases, liquefied","Petroleum gases, liquefied, Petroleum, gases",2.1,,,Flamm. gas,115,,,,,,,FALSE,FALSE
1823,1268,"Petroleum products, n.o.s.","Petroleum products, Petroleum",3,,,Flamm. liquid,128,,,,,,,FALSE,FALSE
1824,3494,"Petroleum sour crude oil, flammable, toxic","Petroleum sour crude oil, flammable, toxic, Petroleum, sour, crude",3,6.1,,Flamm. liquid & Toxic,131,,,,,,,FALSE,FALSE
1825,2645,Phenacyl bromide,"Phenacyl bromide, Phenacyl, bromide",6.1,,,Toxic,153,,,,,,,FALSE,FALSE
1826,2311,Phenetidines,Phenetidines,6.1,,,Toxic,153,,,,,,,FALSE,FALSE
1827,2904,"Phenolates, liquid",Phenolates,8,,,Corrosive,154,,,,,,,FALSE,FALSE
1828,2905,"Phenolates, solid",Phenolates,8,,,Corrosive,154,,,,,,,FALSE,FALSE
1829,2312,"Phenol, molten","Phenol, molten",6.1,,,,153,,,,,,,FALSE,FALSE
1830,1671,"Phenol, solid",Phenol,6.1,,,Toxic,153,,,,,,,FALSE,FALSE
1831,2821,Phenol solution,"Phenol solution, Phenol",6.1,,,Toxic,153,,,,,,,FALSE,FALSE
1832,1803,"Phenolsulphonic acid, liquid","Phenolsulphonic acid, Phenolsulphonic, acid",8,,,Corrosive,153,,,,,,,FALSE,FALSE
1833,3346,"Phenoxyacetic acid derivative pesticide, liquid,","Phenoxyacetic acid derivative pesticide, Phenoxyacetic, acid, derivative",3,6.1,,Flamm. liquid & Toxic,131,,,,,,,FALSE,FALSE
1834,3348,"Phenoxyacetic acid derivative pesticide, liquid, toxic ","Phenoxyacetic acid derivative pesticide toxic, Phenoxyacetic, acid, derivative",6.1,,,Toxic,153,,,,,,,FALSE,FALSE
1835,3347,"Phenoxyacetic acid derivative pesticide, liquid, toxic,","Phenoxyacetic acid derivative pesticide toxic, Phenoxyacetic, acid, derivative",6.1,3,,Toxic & Flamm. liquid,131,,,,,,,FALSE,FALSE
1836,3345,"Phenoxyacetic acid derivative pesticide, solid, toxic ","Phenoxyacetic acid derivative pesticide toxic, Phenoxyacetic, acid, derivative",6.1,,,Toxic,153,,,,,,,FALSE,FALSE
1837,2470,"Phenylacetonitrile, liquid",Phenylacetonitrile,6.1,,,Toxic,152,,,,,,,FALSE,FALSE
1838,2577,Phenylacetyl chloride,"Phenylacetyl chloride, Phenylacetyl, chloride",8,,,Corrosive,156,,,,,,,FALSE,FALSE
1839,1672,Phenylcarbylamine chloride,"Phenylcarbylamine chloride, Phenylcarbylamine, chloride",6.1,,,,151,,,,,,,FALSE,FALSE
1840,2746,Phenyl chloroformate,"Phenyl chloroformate, Phenyl, chloromate",6.1,8,,Toxic & Corrosive,156,,,,,,,FALSE,FALSE
1841,1673,"Phenylenediamines
(o-, m-, p-)",Phenylenediamines,6.1,,,Toxic,153,,,,,,,FALSE,FALSE
1842,2572,Phenylhydrazine,Phenylhydrazine,6.1,,,Toxic,153,,,,,,,FALSE,FALSE
1843,2487,Phenyl isocyanate,"Phenyl isocyanate, Phenyl, isocyanate",6.1,3,,,155,,,,,,,FALSE,FALSE
1844,2337,Phenyl mercaptan,"Phenyl mercaptan, Phenyl, mercaptan",6.1,3,,,131,,,,,,,FALSE,FALSE
